"date","away","away_score","home","home_score","point_diff"
2021-11-30,"Lancaster Bible",39,"Campbell",83,44
2021-12-07,"Columbia International",56,"Campbell",74,18
2021-12-15,"Georgia Southern",69,"Campbell",66,-3
2022-01-05,"UNC Asheville",60,"Campbell",54,-6
2022-01-12,"Charleston Southern",52,"Campbell",67,15
2022-01-15,"Radford",58,"Campbell",70,12
2022-01-26,"Hampton",60,"Campbell",75,15
2022-01-29,"High Point",72,"Campbell",77,5
2022-02-09,"Gardner Webb",57,"Campbell",45,-12
2021-11-22,"Fredonia St.",40,"Canisius",106,66
2021-11-24,"Coppin St.",75,"Canisius",76,1
2021-11-29,"Cornell",89,"Canisius",75,-14
2021-12-03,"Fairfield",74,"Canisius",68,-6
2021-12-05,"Monmouth",79,"Canisius",65,-14
2021-12-18,"Buffalo",64,"Canisius",65,1
2021-12-22,"Florida Gulf Coast",90,"Canisius",97,7
2022-01-11,"Quinnipiac",67,"Canisius",79,12
2022-01-21,"Rider",69,"Canisius",70,1
2022-01-23,"Saint Peter's",60,"Canisius",63,3
2022-02-04,"Iona",70,"Canisius",62,-8
2022-02-06,"Manhattan",70,"Canisius",77,7
2021-11-20,"Oral Roberts",67,"Central Arkansas",70,3
2021-12-20,"Hendrix",56,"Central Arkansas",90,34
2021-12-31,"Champion Christian",47,"Central Arkansas",119,72
2022-01-09,"Lipscomb",88,"Central Arkansas",93,5
2022-01-15,"North Alabama",88,"Central Arkansas",89,1
2022-01-18,"Jacksonville St.",86,"Central Arkansas",81,-5
2022-02-03,"Florida Gulf Coast",95,"Central Arkansas",93,-2
2022-02-05,"Stetson",75,"Central Arkansas",79,4
2021-11-16,"N.C. State",79,"Central Connecticut",65,-14
2021-11-17,"UMass Lowell",77,"Central Connecticut",53,-24
2021-11-28,"Fordham",89,"Central Connecticut",83,-6
2021-12-01,"Holy Cross",67,"Central Connecticut",73,6
2021-12-18,"Hartford",65,"Central Connecticut",75,10
2021-12-29,"Bryant",80,"Central Connecticut",76,-4
2022-01-08,"Merrimack",66,"Central Connecticut",57,-9
2022-01-27,"LIU",62,"Central Connecticut",65,3
2022-02-03,"Wagner",54,"Central Connecticut",52,-2
2022-02-05,"Fairleigh Dickinson",82,"Central Connecticut",91,9
2022-02-12,"St. Francis NY",67,"Central Connecticut",50,-17
2021-11-23,"Bellarmine",76,"Central Michigan",69,-7
2021-12-05,"Western Illinois",97,"Central Michigan",70,-27
2021-12-11,"Illinois Chicago",71,"Central Michigan",67,-4
2022-01-04,"Toledo",82,"Central Michigan",54,-28
2022-01-25,"Akron",60,"Central Michigan",56,-4
2022-02-01,"Bowling Green",74,"Central Michigan",78,4
2022-02-03,"Western Michigan",55,"Central Michigan",65,10
2022-02-05,"Buffalo",74,"Central Michigan",54,-20
2022-02-10,"Ohio",81,"Central Michigan",72,-9
2021-11-22,"Oregon",73,"Chaminade",49,-24
2021-11-24,"Butler",84,"Chaminade",51,-33
2021-11-11,"South Carolina St.",74,"Charleston",106,32
2021-11-12,"Lipscomb",77,"Charleston",86,9
2021-11-13,"Loyola MD",72,"Charleston",79,7
2021-11-16,"North Carolina",94,"Charleston",83,-11
2021-11-30,"Tulane",77,"Charleston",81,4
2021-12-12,"Presbyterian",76,"Charleston",78,2
2021-12-31,"Delaware",67,"Charleston",66,-1
2022-01-09,"Elon",61,"Charleston",65,4
2022-01-17,"UNC Wilmington",86,"Charleston",78,-8
2022-01-25,"William & Mary",73,"Charleston",74,1
2022-01-27,"Hofstra",76,"Charleston",73,-3
2022-01-29,"Northeastern",63,"Charleston",81,18
2021-11-09,"Johnson & Wales NC",71,"Charleston Southern",118,47
2021-11-20,"Bob Jones",63,"Charleston Southern",119,56
2021-12-02,"Jacksonville",67,"Charleston Southern",56,-11
2021-12-16,"Tennessee St.",78,"Charleston Southern",75,-3
2021-12-20,"Manhattan",99,"Charleston Southern",75,-24
2021-12-21,"South Carolina St.",75,"Charleston Southern",65,-10
2022-01-05,"Gardner Webb",88,"Charleston Southern",63,-25
2022-01-15,"Winthrop",70,"Charleston Southern",65,-5
2022-01-19,"High Point",66,"Charleston Southern",70,4
2022-01-26,"Presbyterian",62,"Charleston Southern",61,-1
2022-01-29,"Hampton",78,"Charleston Southern",74,-4
2022-02-05,"Longwood",69,"Charleston Southern",67,-2
2022-02-07,"Toccoa Falls",60,"Charleston Southern",97,37
2021-11-09,"Monmouth",66,"Charlotte",68,2
2021-11-12,"USC Upstate",64,"Charlotte",76,12
2021-11-22,"Toledo",98,"Charlotte",86,-12
2021-11-30,"Davidson",75,"Charlotte",58,-17
2021-12-04,"George Washington",79,"Charlotte",86,7
2021-12-20,"Maryland Eastern Shore",54,"Charlotte",70,16
2021-12-22,"Western Carolina",82,"Charlotte",98,16
2022-01-13,"UTEP",53,"Charlotte",66,13
2022-01-15,"UTSA",53,"Charlotte",62,9
2022-01-26,"Old Dominion",67,"Charlotte",71,4
2022-02-03,"Western Kentucky",78,"Charlotte",59,-19
2022-02-05,"Marshall",64,"Charlotte",88,24
2022-02-10,"Louisiana Tech",82,"Charlotte",77,-5
2021-11-14,"UNC Asheville",45,"Chattanooga",75,30
2021-11-16,"Tennessee Tech",62,"Chattanooga",69,7
2021-11-23,"Covenant",39,"Chattanooga",100,61
2021-11-27,"Charleston",68,"Chattanooga",66,-2
2021-12-12,"Tennessee Wesleyan",55,"Chattanooga",104,49
2021-12-22,"Middle Tennessee",65,"Chattanooga",77,12
2021-12-30,"East Tennessee St.",52,"Chattanooga",82,30
2022-01-08,"The Citadel",67,"Chattanooga",85,18
2022-01-15,"Furman",69,"Chattanooga",71,2
2022-01-26,"Wofford",60,"Chattanooga",71,11
2022-02-05,"Mercer",68,"Chattanooga",77,9
2022-02-09,"Western Carolina",47,"Chattanooga",65,18
2021-11-09,"St. Thomas",72,"Chicago St.",77,5
2021-11-12,"SIU Edwardsville",56,"Chicago St.",67,11
2021-12-04,"Tennessee St.",49,"Chicago St.",59,10
2021-12-11,"Illinois St.",81,"Chicago St.",71,-10
2021-12-13,"Northern Illinois",70,"Chicago St.",59,-11
2022-01-06,"Seattle",93,"Chicago St.",77,-16
2022-01-08,"Cal Baptist",56,"Chicago St.",58,2
2022-01-27,"Utah Valley",101,"Chicago St.",87,-14
2022-01-29,"Dixie St.",79,"Chicago St.",65,-14
2022-02-10,"Stephen F. Austin",81,"Chicago St.",61,-20
2022-02-12,"Sam Houston St.",72,"Chicago St.",59,-13
2021-11-09,"Evansville",43,"Cincinnati",65,22
2021-11-13,"Georgia",68,"Cincinnati",73,5
2021-11-16,"Alabama A&M",66,"Cincinnati",89,23
2021-11-18,"Presbyterian",45,"Cincinnati",79,34
2021-11-27,"Monmouth",61,"Cincinnati",59,-2
2021-12-05,"Bryant",58,"Cincinnati",73,15
2021-12-14,"Florida A&M",50,"Cincinnati",77,27
2021-12-18,"Ashland",57,"Cincinnati",71,14
2021-12-21,"Tennessee Tech",67,"Cincinnati",76,9
2022-01-01,"Tulane",68,"Cincinnati",60,-8
2022-01-06,"SMU",60,"Cincinnati",77,17
2022-01-12,"East Carolina",71,"Cincinnati",79,8
2022-01-20,"Tulsa",69,"Cincinnati",90,21
2022-02-06,"Houston",80,"Cincinnati",58,-22
2021-11-09,"Presbyterian",53,"Clemson",64,11
2021-11-12,"Wofford",68,"Clemson",76,8
2021-11-15,"Bryant",70,"Clemson",93,23
2021-11-19,"St. Bonaventure",68,"Clemson",65,-3
2021-11-26,"Charleston Southern",59,"Clemson",91,32
2021-12-14,"Miami OH",76,"Clemson",89,13
2021-12-18,"South Carolina",56,"Clemson",70,14
2022-01-04,"Virginia",75,"Clemson",65,-10
2022-01-15,"Boston College",70,"Clemson",68,-2
2022-01-22,"Pittsburgh",48,"Clemson",75,27
2022-02-02,"Florida St.",69,"Clemson",75,6
2022-02-08,"North Carolina",79,"Clemson",77,-2
2022-02-10,"Duke",82,"Clemson",64,-18
2022-02-12,"Notre Dame",76,"Clemson",61,-15
2021-11-13,"Ohio",67,"Cleveland St.",56,-11
2021-11-16,"Edinboro",61,"Cleveland St.",75,14
2021-11-20,"Canisius",70,"Cleveland St.",80,10
2021-11-22,"Coppin St.",62,"Cleveland St.",65,3
2021-11-27,"Penn State Behrend",47,"Cleveland St.",89,42
2021-12-02,"Northern Kentucky",58,"Cleveland St.",72,14
2021-12-04,"Wright St.",75,"Cleveland St.",85,10
2021-12-30,"Purdue Fort Wayne",81,"Cleveland St.",90,9
2022-01-05,"Purdue Fort Wayne",58,"Cleveland St.",65,7
2022-01-13,"Oakland",70,"Cleveland St.",65,-5
2022-01-15,"Detroit Mercy",70,"Cleveland St.",72,2
2022-01-21,"Youngstown St.",61,"Cleveland St.",64,3
2022-01-23,"Robert Morris",68,"Cleveland St.",75,7
2022-02-04,"Green Bay",69,"Cleveland St.",85,16
2022-02-06,"Milwaukee",71,"Cleveland St.",84,13
2022-02-10,"Illinois Chicago",76,"Cleveland St.",75,-1
2022-02-12,"IUPUI",45,"Cleveland St.",83,38
2021-11-09,"Ferrum",73,"Coastal Carolina",101,28
2021-11-23,"Valparaiso",61,"Coastal Carolina",64,3
2021-11-24,"Toledo",79,"Coastal Carolina",70,-9
2021-12-01,"South Carolina",56,"Coastal Carolina",80,24
2021-12-04,"Winthrop",64,"Coastal Carolina",74,10
2021-12-06,"Mercer",74,"Coastal Carolina",69,-5
2021-12-12,"Wofford",59,"Coastal Carolina",60,1
2021-12-15,"Methodist",42,"Coastal Carolina",102,60
2021-12-16,"Regent",53,"Coastal Carolina",110,57
2021-12-30,"Louisiana Monroe",64,"Coastal Carolina",94,30
2022-01-01,"Louisiana",65,"Coastal Carolina",64,-1
2022-01-02,"Emory & Henry",62,"Coastal Carolina",76,14
2022-01-15,"Appalachian St.",84,"Coastal Carolina",76,-8
2022-01-27,"Little Rock",49,"Coastal Carolina",65,16
2022-01-29,"Arkansas St.",73,"Coastal Carolina",66,-7
2022-02-10,"Georgia St.",61,"Coastal Carolina",50,-11
2022-02-12,"Georgia Southern",58,"Coastal Carolina",79,21
2021-11-09,"Northeastern",58,"Colgate",65,7
2021-11-18,"SUNY Poly",50,"Colgate",97,47
2021-11-29,"Niagara",70,"Colgate",59,-11
2021-12-06,"Columbia",61,"Colgate",89,28
2022-01-10,"Army",57,"Colgate",76,19
2022-01-24,"Loyola MD",52,"Colgate",65,13
2022-02-02,"Bucknell",69,"Colgate",83,14
2022-02-07,"Holy Cross",60,"Colgate",87,27
2022-02-09,"Lehigh",62,"Colgate",78,16
2021-11-09,"Montana St.",90,"Colorado",94,4
2021-11-13,"New Mexico",76,"Colorado",87,11
2021-11-15,"Maine",46,"Colorado",90,44
2021-11-19,"Southern Illinois",67,"Colorado",63,-4
2021-11-20,"Duquesne",76,"Colorado",84,8
2021-11-22,"Brown",52,"Colorado",54,2
2021-11-28,"Stanford",76,"Colorado",80,4
2021-12-04,"Tennessee",69,"Colorado",54,-15
2021-12-08,"Eastern Washington",57,"Colorado",60,3
2021-12-10,"Milwaukee",54,"Colorado",65,11
2021-12-18,"Cal St. Bakersfield",46,"Colorado",60,14
2022-01-06,"Washington St.",78,"Colorado",83,5
2022-01-09,"Washington",64,"Colorado",78,14
2022-01-20,"USC",61,"Colorado",58,-3
2022-01-22,"UCLA",71,"Colorado",65,-6
2022-02-03,"Oregon",66,"Colorado",51,-15
2022-02-05,"Oregon St.",63,"Colorado",86,23
2022-02-12,"Utah",76,"Colorado",81,5
2021-11-09,"Oral Roberts",80,"Colorado St.",109,29
2021-11-12,"Arkansas Pine Bluff",71,"Colorado St.",91,20
2021-11-14,"Peru St.",62,"Colorado St.",88,26
2021-11-19,"Bradley",60,"Colorado St.",66,6
2021-11-27,"Northern Colorado",79,"Colorado St.",88,9
2021-12-01,"Little Rock",55,"Colorado St.",86,31
2021-12-04,"Saint Mary's",58,"Colorado St.",74,16
2022-01-04,"Air Force",59,"Colorado St.",67,8
2022-01-12,"Utah St.",72,"Colorado St.",77,5
2022-01-19,"New Mexico",74,"Colorado St.",80,6
2022-01-25,"Nevada",66,"Colorado St.",77,11
2022-01-28,"UNLV",88,"Colorado St.",74,-14
2022-02-04,"San Diego St.",57,"Colorado St.",58,1
2022-02-11,"Fresno St.",50,"Colorado St.",65,15
2021-11-12,"Marist",82,"Columbia",67,-15
2021-11-17,"Binghamton",77,"Columbia",85,8
2021-11-20,"Mount Saint Vincent",62,"Columbia",87,25
2021-11-29,"Lafayette",73,"Columbia",50,-23
2021-12-04,"Maine",66,"Columbia",77,11
2021-12-13,"Sacred Heart",79,"Columbia",69,-10
2022-01-15,"Harvard",91,"Columbia",82,-9
2022-01-22,"Brown",93,"Columbia",74,-19
2022-01-29,"Dartmouth",76,"Columbia",63,-13
2022-02-04,"Penn",81,"Columbia",66,-15
2022-02-05,"Princeton",85,"Columbia",63,-22
2022-02-12,"Yale",84,"Columbia",59,-25
2021-11-09,"Central Connecticut",48,"Connecticut",99,51
2021-11-13,"Coppin St.",54,"Connecticut",89,35
2021-11-17,"LIU",40,"Connecticut",93,53
2021-11-20,"Binghamton",63,"Connecticut",87,24
2021-11-24,"Auburn",109,"Connecticut",115,6
2021-11-25,"Michigan St.",64,"Connecticut",60,-4
2021-11-30,"Maryland Eastern Shore",63,"Connecticut",72,9
2021-12-04,"Grambling St.",59,"Connecticut",88,29
2021-12-11,"St. Bonaventure",64,"Connecticut",74,10
2021-12-18,"Providence",57,"Connecticut",53,-4
2022-01-12,"St. John's",78,"Connecticut",86,8
2022-01-18,"Butler",59,"Connecticut",76,17
2022-01-25,"Georgetown",73,"Connecticut",96,23
2022-02-01,"Creighton",59,"Connecticut",55,-4
2022-02-08,"Marquette",72,"Connecticut",80,8
2021-11-17,"Loyola MD",49,"Coppin St.",71,22
2021-12-11,"Towson",89,"Coppin St.",75,-14
2022-01-24,"Howard",81,"Coppin St.",83,2
2022-01-29,"Maryland Eastern Shore",64,"Coppin St.",61,-3
2022-02-12,"South Carolina St.",66,"Coppin St.",58,-8
2021-11-16,"Colgate",68,"Cornell",78,10
2021-11-19,"Wells",48,"Cornell",107,59
2021-11-24,"St. Francis PA",80,"Cornell",93,13
2021-12-03,"Coppin St.",77,"Cornell",92,15
2021-12-05,"Keuka",64,"Cornell",122,58
2022-01-02,"Dartmouth",71,"Cornell",79,8
2022-01-22,"Harvard",61,"Cornell",76,15
2022-02-04,"Princeton",83,"Cornell",88,5
2022-02-05,"Penn",73,"Cornell",68,-5
2022-02-09,"Columbia",75,"Cornell",88,13
2022-02-12,"Brown",81,"Cornell",80,-1
2021-11-09,"Arkansas Pine Bluff",77,"Creighton",90,13
2021-11-11,"Kennesaw St.",44,"Creighton",51,7
2021-11-19,"Brown",57,"Creighton",78,21
2021-11-21,"Colorado St.",95,"Creighton",81,-14
2021-11-27,"SIU Edwardsville",65,"Creighton",70,5
2021-11-30,"North Dakota St.",55,"Creighton",80,25
2021-12-04,"Iowa St.",64,"Creighton",58,-6
2021-12-11,"BYU",71,"Creighton",83,12
2021-12-14,"Arizona St.",58,"Creighton",57,-1
2021-12-17,"Villanova",59,"Creighton",79,20
2022-01-19,"St. John's",64,"Creighton",87,23
2022-01-22,"DePaul",47,"Creighton",60,13
2022-01-29,"Xavier",74,"Creighton",64,-10
2022-02-08,"Butler",52,"Creighton",54,2
2021-11-16,"Northern Vermont",74,"Dartmouth",114,40
2021-12-08,"Quinnipiac",72,"Dartmouth",69,-3
2021-12-11,"Boston University",65,"Dartmouth",62,-3
2022-01-08,"Brown",46,"Dartmouth",58,12
2022-01-17,"Harvard",60,"Dartmouth",59,-1
2022-01-22,"Princeton",84,"Dartmouth",80,-4
2021-11-09,"Delaware",71,"Davidson",93,22
2021-11-27,"Robert Morris",70,"Davidson",88,18
2021-12-04,"William & Mary",46,"Davidson",70,24
2021-12-18,"Radford",54,"Davidson",74,20
2021-12-22,"Johnson & Wales NC",64,"Davidson",106,42
2022-01-08,"Rhode Island",68,"Davidson",72,4
2022-01-11,"Massachusetts",67,"Davidson",77,10
2022-01-26,"VCU",70,"Davidson",68,-2
2022-01-29,"La Salle",69,"Davidson",77,8
2022-02-09,"Saint Joseph's",67,"Davidson",73,6
2021-11-09,"Illinois Chicago",54,"Dayton",64,10
2021-11-13,"UMass Lowell",59,"Dayton",58,-1
2021-11-17,"Lipscomb",78,"Dayton",59,-19
2021-11-20,"Austin Peay",87,"Dayton",81,-6
2021-12-01,"Alabama St.",54,"Dayton",93,39
2021-12-04,"Northern Illinois",41,"Dayton",79,38
2021-12-12,"Virginia Tech",57,"Dayton",62,5
2021-12-21,"Southern",60,"Dayton",69,9
2022-01-05,"VCU",53,"Dayton",52,-1
2022-01-11,"Saint Louis",63,"Dayton",68,5
2022-01-18,"St. Bonaventure",50,"Dayton",68,18
2022-01-25,"Fordham",61,"Dayton",68,7
2022-01-28,"Rhode Island",51,"Dayton",53,2
2022-02-09,"Duquesne",54,"Dayton",75,21
2022-02-12,"George Washington",54,"Dayton",80,26
2021-11-17,"La Salle",82,"Delaware",85,3
2021-11-22,"Appalachian St.",68,"Delaware",75,7
2021-11-23,"Fordham",71,"Delaware",81,10
2021-11-24,"Oakland",81,"Delaware",73,-8
2021-11-30,"LIU",67,"Delaware",75,8
2021-12-05,"UMBC",60,"Delaware",70,10
2021-12-08,"Lafayette",58,"Delaware",68,10
2021-12-10,"Moravian",55,"Delaware",94,39
2022-01-20,"William & Mary",74,"Delaware",84,10
2022-01-22,"Elon",77,"Delaware",80,3
2022-01-24,"Towson",69,"Delaware",62,-7
2022-02-03,"Drexel",76,"Delaware",68,-8
2022-02-10,"Northeastern",61,"Delaware",74,13
2022-02-12,"Hofstra",80,"Delaware",66,-14
2021-11-09,"Cairn",41,"Delaware St.",80,39
2021-11-12,"Salisbury",91,"Delaware St.",78,-13
2021-11-16,"Regent",30,"Delaware St.",84,54
2021-11-20,"UNC Wilmington",67,"Delaware St.",63,-4
2021-12-02,"Delaware",59,"Delaware St.",48,-11
2021-12-11,"St. Francis NY",75,"Delaware St.",61,-14
2021-12-18,"North Carolina Central",86,"Delaware St.",53,-33
2022-01-22,"North Carolina Central",73,"Delaware St.",49,-24
2022-01-24,"South Carolina St.",64,"Delaware St.",62,-2
2022-02-02,"Coppin St.",59,"Delaware St.",57,-2
2022-02-07,"Howard",69,"Delaware St.",64,-5
2022-02-09,"Maryland Eastern Shore",58,"Delaware St.",50,-8
2021-11-09,"Regis",65,"Denver",68,3
2021-11-12,"Ottawa AZ",72,"Denver",71,-1
2021-11-21,"Houston Baptist",61,"Denver",74,13
2021-12-15,"UC San Diego",56,"Denver",64,8
2021-12-20,"Western Illinois",84,"Denver",80,-4
2021-12-22,"St. Thomas",74,"Denver",75,1
2022-01-08,"North Dakota",74,"Denver",93,19
2022-01-10,"North Dakota St.",87,"Denver",69,-18
2022-01-22,"Nebraska Omaha",63,"Denver",94,31
2022-01-27,"UMKC",72,"Denver",61,-11
2022-01-29,"Oral Roberts",89,"Denver",80,-9
2022-02-10,"South Dakota St.",84,"Denver",61,-23
2022-02-12,"South Dakota",84,"Denver",76,-8
2021-11-10,"Coppin St.",72,"DePaul",97,25
2021-11-13,"Central Michigan",66,"DePaul",99,33
2021-11-18,"Rutgers",70,"DePaul",73,3
2021-11-20,"Western Illinois",80,"DePaul",84,4
2021-11-26,"Northern Kentucky",68,"DePaul",77,9
2021-11-28,"Eastern Michigan",63,"DePaul",101,38
2021-12-04,"Loyola Chicago",68,"DePaul",64,-4
2021-12-07,"Duquesne",67,"DePaul",87,20
2022-01-01,"Providence",70,"DePaul",53,-17
2022-01-08,"Villanova",79,"DePaul",64,-15
2022-01-13,"Seton Hall",92,"DePaul",96,4
2022-01-19,"Xavier",68,"DePaul",67,-1
2022-01-29,"Connecticut",57,"DePaul",50,-7
2022-02-09,"Georgetown",74,"DePaul",82,8
2021-12-11,"Western Michigan",64,"Detroit Mercy",83,19
2021-12-19,"Central Michigan",75,"Detroit Mercy",89,14
2022-01-07,"Milwaukee",60,"Detroit Mercy",85,25
2022-01-27,"Illinois Chicago",67,"Detroit Mercy",80,13
2022-01-31,"Michigan Dearborn",51,"Detroit Mercy",96,45
2021-11-12,"Southern Utah",76,"Dixie St.",83,7
2021-11-19,"Texas St.",85,"Dixie St.",65,-20
2021-11-27,"Weber St.",87,"Dixie St.",70,-17
2021-11-30,"Bethesda",61,"Dixie St.",99,38
2021-12-01,"Bethesda",67,"Dixie St.",99,32
2021-12-04,"Saint Katherine",65,"Dixie St.",97,32
2021-12-11,"Denver",62,"Dixie St.",82,20
2021-12-15,"American Indian",49,"Dixie St.",114,65
2021-12-30,"Tarleton St.",83,"Dixie St.",69,-14
2022-01-01,"Abilene Christian",64,"Dixie St.",50,-14
2022-01-20,"Lamar",55,"Dixie St.",71,16
2022-01-22,"UT Rio Grande Valley",74,"Dixie St.",85,11
2022-02-10,"New Mexico St.",77,"Dixie St.",69,-8
2022-02-12,"Grand Canyon",60,"Dixie St.",61,1
2021-11-09,"Coe",61,"Drake",87,26
2021-11-14,"South Dakota",50,"Drake",99,49
2021-11-20,"Richmond",70,"Drake",73,3
2021-11-25,"Belmont",74,"Drake",69,-5
2021-11-26,"Alabama",80,"Drake",71,-9
2021-11-28,"North Texas",57,"Drake",54,-3
2021-12-02,"Valparaiso",66,"Drake",73,7
2021-12-05,"St. Thomas",64,"Drake",74,10
2021-12-11,"Clemson",90,"Drake",80,-10
2021-12-16,"Jackson St.",65,"Drake",70,5
2021-12-19,"Tennessee Martin",54,"Drake",80,26
2021-12-22,"Chicago St.",50,"Drake",87,37
2021-12-28,"Mount Marty",53,"Drake",82,29
2022-01-12,"Illinois St.",75,"Drake",86,11
2022-01-19,"Bradley",83,"Drake",71,-12
2022-01-30,"Loyola Chicago",68,"Drake",77,9
2022-02-05,"Northern Iowa",74,"Drake",69,-5
2022-02-09,"Missouri St.",66,"Drake",62,-4
2021-11-09,"Neumann",74,"Drexel",103,29
2021-11-23,"Charlotte",55,"Drexel",67,12
2021-12-02,"Fairleigh Dickinson",65,"Drexel",86,21
2021-12-14,"Coppin St.",69,"Drexel",76,7
2022-01-03,"Towson",61,"Drexel",65,4
2022-01-11,"Delaware",81,"Drexel",77,-4
2022-01-20,"Elon",49,"Drexel",77,28
2022-01-22,"William & Mary",83,"Drexel",75,-8
2022-02-07,"James Madison",66,"Drexel",72,6
2022-02-10,"Hofstra",83,"Drexel",73,-10
2022-02-12,"Northeastern",51,"Drexel",67,16
2021-11-09,"Kentucky",71,"Duke",79,8
2021-11-12,"Army",56,"Duke",82,26
2021-11-13,"Campbell",56,"Duke",67,11
2021-11-16,"Gardner Webb",52,"Duke",92,40
2021-11-19,"Lafayette",55,"Duke",88,33
2021-11-22,"The Citadel",81,"Duke",107,26
2021-11-26,"Gonzaga",81,"Duke",84,3
2021-12-14,"South Carolina St.",62,"Duke",103,41
2021-12-16,"Appalachian St.",67,"Duke",92,25
2021-12-18,"Elon",56,"Duke",87,31
2021-12-22,"Virginia Tech",65,"Duke",76,11
2022-01-04,"Georgia Tech",57,"Duke",69,12
2022-01-08,"Miami FL",76,"Duke",74,-2
2022-01-15,"N.C. State",73,"Duke",88,15
2022-01-22,"Syracuse",59,"Duke",79,20
2022-01-25,"Clemson",69,"Duke",71,2
2022-02-07,"Virginia",69,"Duke",68,-1
2021-11-09,"Rider",61,"Duquesne",73,12
2021-11-13,"Hofstra",73,"Duquesne",63,-10
2021-11-15,"Weber St.",63,"Duquesne",59,-4
2021-11-19,"Northeastern",71,"Duquesne",55,-16
2021-11-22,"Bradley",70,"Duquesne",78,8
2021-11-28,"American",79,"Duquesne",88,9
2021-12-01,"Bowling Green",78,"Duquesne",70,-8
2021-12-11,"New Hampshire",62,"Duquesne",64,2
2021-12-19,"UC Irvine",54,"Duquesne",76,22
2022-01-15,"Dayton",72,"Duquesne",52,-20
2022-01-21,"St. Bonaventure",64,"Duquesne",56,-8
2022-01-29,"Saint Louis",77,"Duquesne",53,-24
2022-02-01,"Richmond",74,"Duquesne",57,-17
2022-02-12,"Fordham",65,"Duquesne",54,-11
2021-11-09,"South Carolina St.",62,"East Carolina",70,8
2021-11-12,"Canisius",71,"East Carolina",83,12
2021-11-14,"Western Carolina",79,"East Carolina",95,16
2021-11-18,"Oklahoma",79,"East Carolina",74,-5
2021-11-21,"Davidson",76,"East Carolina",67,-9
2021-11-27,"Coppin St.",68,"East Carolina",70,2
2021-11-30,"Old Dominion",62,"East Carolina",63,1
2021-12-04,"Gardner Webb",52,"East Carolina",62,10
2021-12-07,"North Carolina A&T",71,"East Carolina",82,11
2021-12-17,"Liberty",74,"East Carolina",64,-10
2021-12-21,"Southern Miss",67,"East Carolina",68,1
2022-01-05,"Tulane",80,"East Carolina",88,8
2022-01-15,"Memphis",71,"East Carolina",72,1
2022-01-18,"UCF",92,"East Carolina",85,-7
2022-01-30,"Cincinnati",60,"East Carolina",59,-1
2022-02-02,"Temple",71,"East Carolina",63,-8
2022-02-12,"SMU",80,"East Carolina",66,-14
2021-11-18,"USC Upstate",43,"East Tennessee St.",56,13
2021-11-24,"Kent St.",51,"East Tennessee St.",57,6
2021-11-27,"Lees McRae",74,"East Tennessee St.",92,18
2021-12-04,"Lenoir Rhyne",66,"East Tennessee St.",90,24
2021-12-11,"Morehead St.",75,"East Tennessee St.",82,7
2021-12-14,"North Carolina A&T",69,"East Tennessee St.",67,-2
2022-01-05,"VMI",79,"East Tennessee St.",80,1
2022-01-08,"Wofford",68,"East Tennessee St.",57,-11
2022-01-10,"Western Carolina",69,"East Tennessee St.",87,18
2022-01-19,"Mercer",64,"East Tennessee St.",72,8
2022-01-22,"The Citadel",75,"East Tennessee St.",73,-2
2022-01-26,"UNC Greensboro",80,"East Tennessee St.",76,-4
2022-02-07,"Furman",71,"East Tennessee St.",75,4
2022-02-12,"Samford",77,"East Tennessee St.",73,-4
2021-11-15,"Central Michigan",62,"Eastern Illinois",61,-1
2021-11-18,"Rockford",64,"Eastern Illinois",96,32
2021-11-28,"Evansville",70,"Eastern Illinois",54,-16
2021-12-04,"North Park",71,"Eastern Illinois",76,5
2022-01-13,"SIU Edwardsville",66,"Eastern Illinois",53,-13
